path,Engagement,Boredom,Confusion,Frustration 
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531052,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531053,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531054,1,0,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531055,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531056,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531057,3,0,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531058,3,0,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531059,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531060,3,0,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531061,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531063,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531064,2,1,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531065,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531066,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531067,3,1,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531068,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531070,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531071,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531072,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531073,2,0,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531074,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531076,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531077,3,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531078,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531079,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531080,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531081,2,1,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531082,3,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100531084,3,0,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532002,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532003,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532004,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532005,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532007,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532008,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532010,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532012,2,1,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532013,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532015,2,0,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532016,1,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532017,3,0,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532019,2,2,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532020,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532022,0,3,3,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532023,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532024,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532025,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532026,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532027,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532028,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532029,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532030,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532031,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532032,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532033,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532034,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532037,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532042,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532043,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532044,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532045,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532046,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532047,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532048,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532050,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532052,2,0,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532053,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532054,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532055,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532056,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532057,2,2,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532058,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532059,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532060,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532061,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532062,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532063,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532064,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532066,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532067,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532068,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532070,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532071,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210053/2100532072,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551002,2,0,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551005,0,3,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551006,2,1,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551007,3,0,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551010,1,3,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551011,2,2,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551013,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551014,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551015,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551016,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551017,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551018,3,1,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551019,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551020,2,2,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551021,3,2,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551022,2,1,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551023,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551024,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551025,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551027,2,0,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551028,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551029,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551032,1,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551033,2,0,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551034,2,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551035,1,2,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551036,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551037,2,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551039,2,0,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551041,2,1,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551042,1,3,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551043,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551044,2,0,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551045,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551046,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551049,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551050,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551051,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551052,2,2,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551053,3,0,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551054,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551055,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551056,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551057,3,2,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551059,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551060,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551061,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551062,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551063,2,2,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551064,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551065,2,0,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551066,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551067,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551068,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551069,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551071,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551072,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551073,2,0,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551074,2,0,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551075,2,0,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551076,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551077,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551079,2,0,3,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551080,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100551081,2,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552002,3,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552003,2,1,2,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552004,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552005,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552006,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552007,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552008,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552009,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552010,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552011,2,0,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552012,2,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552013,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552014,2,2,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552015,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552016,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552017,2,1,3,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552018,2,2,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552019,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552021,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552022,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552023,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552024,2,2,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552025,3,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552027,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552028,3,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552029,3,1,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552030,3,1,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552031,2,2,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552032,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552033,3,0,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552034,3,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552035,2,2,1,3
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552037,2,2,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552038,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552039,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552041,2,1,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552042,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552043,2,0,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552044,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552045,2,2,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552047,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552048,1,2,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552051,3,0,0,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552052,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552053,2,1,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552055,2,1,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552057,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552059,3,2,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552060,2,0,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552061,3,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552062,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552063,1,0,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552065,2,2,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552066,2,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552068,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210055/2100552072,2,2,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561006,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561010,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561011,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561013,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561014,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561015,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561016,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561018,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561019,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561020,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561021,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561022,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561023,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561024,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561027,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561029,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561032,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561038,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561043,3,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561044,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561046,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561051,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561052,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561053,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561054,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561056,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561057,3,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561058,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561059,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561062,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561063,2,0,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561064,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561065,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561070,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561071,2,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561074,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100561079,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562001,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562002,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562003,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562004,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562005,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562007,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562008,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562009,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562010,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562011,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562012,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562013,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562014,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562015,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562017,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562018,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562019,1,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562020,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562024,1,2,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562026,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562027,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562029,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562030,2,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562032,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562033,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562034,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562035,3,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562037,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562038,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562039,2,2,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562040,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562042,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562043,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562044,2,0,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562046,2,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562047,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562048,3,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562049,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562050,2,1,2,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562051,2,1,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562053,3,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562054,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562055,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562056,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562058,3,1,3,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562059,3,0,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562060,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210056/2100562061,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571001,2,0,1,2
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571002,1,2,2,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571004,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571007,1,3,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571008,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571009,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571011,2,0,1,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571012,2,1,0,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571013,3,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571015,2,1,1,1
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571017,2,1,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571018,2,2,0,0
/content/DAiSEE2/DAiSEE/DataSet/TrainFrames/210057/2100571019,2,1,0,1
